age,category,annual_income,is_bpl,state,eligible_schemes
42,General(EWS),221114,False,Karnataka,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
30,OBC,148349,False,Andhra Pradesh,OBC Scholarship;PMAY Housing
74,ST,94779,False,Tamil Nadu,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
43,OBC,182241,False,Punjab,PMAY Housing
75,General(EWS),141053,False,Haryana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
75,General(EWS),182993,False,Odisha,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
26,General,71224,False,Haryana,Ayushman Bharat;PMAY Housing
37,SC,40811,False,Odisha,Ayushman Bharat;PMAY Housing
52,ST,74288,False,Odisha,Ayushman Bharat;PMAY Housing
46,ST,60822,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
35,SC,300166,False,Odisha,None
27,SC,267843,False,Madhya Pradesh,PMAY Housing;SC Scholarship
19,General(EWS),49689,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
77,SC,30866,False,Andhra Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
29,ST,16863,True,West Bengal,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;ST Scholarship
20,SC,57103,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing;SC Scholarship
79,ST,388134,False,Telangana,Old Age Pension;Senior Citizen Bus Pass
57,OBC,139531,False,Madhya Pradesh,PMAY Housing
68,SC,125735,False,Tamil Nadu,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
60,General,318516,False,Bihar,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;Senior Citizen Bus Pass
44,OBC,42609,False,Tamil Nadu,Ayushman Bharat;PMAY Housing
21,OBC,43898,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;OBC Scholarship;PMAY Housing
57,ST,43812,False,Odisha,Ayushman Bharat;PMAY Housing
55,OBC,200583,False,Odisha,PMAY Housing
20,ST,218477,False,Punjab,PMAY Housing;ST Scholarship
58,General,462299,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme
56,OBC,392231,False,Kerala,South India Welfare Scheme
74,General,68448,False,West Bengal,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
34,SC,11156,True,Maharashtra,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
78,OBC,50306,False,Uttar Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
64,OBC,12191,True,Maharashtra,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
39,OBC,268603,False,Gujarat,PMAY Housing
74,SC,18370,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
31,OBC,85704,False,Maharashtra,PMAY Housing
51,OBC,63073,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
75,General,16249,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
70,General(EWS),292586,False,Madhya Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
70,OBC,35238,False,Telangana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
19,General(EWS),593422,False,Maharashtra,Ayushman Bharat
25,General(EWS),56484,False,Maharashtra,Ayushman Bharat;PMAY Housing
58,OBC,11892,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
45,OBC,236214,False,Uttar Pradesh,PMAY Housing
33,SC,34417,False,Tamil Nadu,Ayushman Bharat;PMAY Housing
53,OBC,403231,False,Uttar Pradesh,None
60,SC,69147,False,Kerala,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
71,General,90085,False,Bihar,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
47,General(EWS),287175,False,Tamil Nadu,Ayushman Bharat;PMAY Housing
41,ST,15083,True,Rajasthan,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
24,OBC,13923,True,Maharashtra,Ayushman Bharat;BPL Ration Card Benefits;OBC Scholarship;PMAY Housing
22,OBC,23539,True,Andhra Pradesh,Ayushman Bharat;BPL Ration Card Benefits;OBC Scholarship;PMAY Housing
77,ST,319532,False,Kerala,Old Age Pension;Senior Citizen Bus Pass;South India Welfare Scheme
34,OBC,411802,False,Madhya Pradesh,None
46,OBC,125871,False,Telangana,PMAY Housing
42,ST,209656,False,Tamil Nadu,PMAY Housing
54,General,21929,True,Andhra Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
29,ST,18915,True,Uttar Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;ST Scholarship
65,SC,173963,False,Odisha,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
57,OBC,32566,False,Haryana,Ayushman Bharat;PMAY Housing
78,ST,358996,False,Haryana,Old Age Pension;Senior Citizen Bus Pass
18,OBC,78671,False,Haryana,Ayushman Bharat;OBC Scholarship;PMAY Housing
23,OBC,587739,False,West Bengal,OBC Scholarship
67,General,30745,False,Rajasthan,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
67,General,10043,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
63,General(EWS),146612,False,Punjab,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
75,SC,60379,False,Madhya Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
45,SC,16458,True,Telangana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
45,General(EWS),14840,True,Tamil Nadu,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
68,General,382270,False,Tamil Nadu,Old Age Pension;Senior Citizen Bus Pass
63,SC,436998,False,West Bengal,Old Age Pension;Senior Citizen Bus Pass
29,General,156831,False,Tamil Nadu,PMAY Housing
65,ST,530204,False,Telangana,Old Age Pension;Senior Citizen Bus Pass
57,General,565443,False,Karnataka,South India Welfare Scheme
48,OBC,145106,False,Madhya Pradesh,PMAY Housing
19,General,159700,False,Gujarat,PMAY Housing
69,SC,135285,False,Maharashtra,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
27,ST,582274,False,Madhya Pradesh,ST Scholarship
55,General,96206,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
79,ST,23897,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
75,General,24895,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
34,SC,22088,True,West Bengal,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
27,General,14843,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
37,General,396264,False,Gujarat,None
62,OBC,87414,False,Odisha,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
41,General(EWS),20422,True,West Bengal,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
54,General(EWS),193350,False,Punjab,Ayushman Bharat;PMAY Housing
21,General(EWS),370261,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme
59,General,75759,False,Rajasthan,Ayushman Bharat;PMAY Housing
21,General,10813,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
49,General,328005,False,Kerala,South India Welfare Scheme
36,General,287665,False,Madhya Pradesh,PMAY Housing
70,SC,49231,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
18,General,211540,False,Kerala,PMAY Housing;South India Welfare Scheme
69,OBC,169219,False,West Bengal,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
40,General(EWS),329502,False,Odisha,Ayushman Bharat
76,General(EWS),36107,False,Andhra Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
29,SC,24185,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing;SC Scholarship
79,SC,13137,True,Uttar Pradesh,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
45,General,151617,False,Bihar,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
35,General,46861,False,Punjab,Ayushman Bharat;PMAY Housing
63,General(EWS),192316,False,Punjab,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
25,ST,433671,False,Kerala,ST Scholarship;South India Welfare Scheme
25,ST,17103,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing;ST Scholarship
56,General,32626,False,Telangana,Ayushman Bharat;PMAY Housing
53,ST,160516,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
74,SC,154501,False,Gujarat,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
24,ST,18451,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;ST Scholarship
62,SC,12303,True,Uttar Pradesh,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
79,ST,283745,False,Telangana,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
71,General(EWS),73832,False,Rajasthan,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
22,General(EWS),10798,True,Kerala,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;South India Welfare Scheme
43,OBC,21005,True,Haryana,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
64,OBC,239630,False,Tamil Nadu,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
68,OBC,261326,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
46,SC,22753,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
43,SC,20443,True,Andhra Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
37,General,10029,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
28,OBC,472878,False,Andhra Pradesh,OBC Scholarship
28,SC,163889,False,Karnataka,PMAY Housing;SC Scholarship;South India Welfare Scheme
70,SC,420195,False,Bihar,Bihar/Jharkhand Rural Support Scheme;Old Age Pension;Senior Citizen Bus Pass
25,General,160421,False,Punjab,PMAY Housing
73,OBC,124909,False,Madhya Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
50,ST,78368,False,Rajasthan,Ayushman Bharat;PMAY Housing
26,General,127458,False,Punjab,PMAY Housing
79,SC,291897,False,Uttar Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
27,General,16830,True,Andhra Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
74,ST,23358,True,Jharkhand,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
78,SC,116423,False,West Bengal,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
79,General(EWS),272935,False,Odisha,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
68,SC,562371,False,Uttar Pradesh,Old Age Pension;Senior Citizen Bus Pass
23,OBC,22272,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;OBC Scholarship;PMAY Housing
65,SC,124500,False,Andhra Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
58,ST,155456,False,Odisha,PMAY Housing
29,General(EWS),48239,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
75,ST,210086,False,Odisha,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
26,General(EWS),262463,False,Odisha,Ayushman Bharat;PMAY Housing
51,General(EWS),480404,False,Telangana,Ayushman Bharat
28,SC,19907,True,Rajasthan,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;SC Scholarship
59,ST,12331,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
67,SC,274059,False,Haryana,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
34,General,501775,False,Bihar,Bihar/Jharkhand Rural Support Scheme
52,ST,118778,False,Karnataka,PMAY Housing;South India Welfare Scheme
63,ST,24258,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
54,OBC,20041,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
36,SC,81365,False,Kerala,PMAY Housing;South India Welfare Scheme
74,General(EWS),303925,False,West Bengal,Ayushman Bharat;Old Age Pension;Senior Citizen Bus Pass
41,General(EWS),198313,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
47,General(EWS),107118,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
33,General,79909,False,Andhra Pradesh,Ayushman Bharat;PMAY Housing
53,SC,207983,False,Rajasthan,PMAY Housing
22,ST,12329,True,Andhra Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;ST Scholarship
54,SC,61763,False,Rajasthan,Ayushman Bharat;PMAY Housing
65,SC,255238,False,Odisha,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
20,OBC,393299,False,Madhya Pradesh,OBC Scholarship
29,ST,152075,False,Tamil Nadu,PMAY Housing;ST Scholarship
26,SC,28669,False,Kerala,Ayushman Bharat;PMAY Housing;SC Scholarship;South India Welfare Scheme
70,OBC,78498,False,Telangana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
49,OBC,434008,False,West Bengal,None
49,SC,534088,False,West Bengal,None
30,SC,79227,False,Madhya Pradesh,Ayushman Bharat;PMAY Housing;SC Scholarship
48,SC,273749,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
54,ST,151774,False,Punjab,PMAY Housing
76,General(EWS),84193,False,Odisha,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
26,General(EWS),258737,False,Punjab,Ayushman Bharat;PMAY Housing
52,OBC,321664,False,Punjab,None
77,General(EWS),24676,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
47,General(EWS),195422,False,Odisha,Ayushman Bharat;PMAY Housing
37,General,14718,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;PMAY Housing
46,SC,41473,False,Punjab,Ayushman Bharat;PMAY Housing
64,General,251329,False,Andhra Pradesh,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
79,SC,71895,False,Gujarat,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
49,ST,550601,False,Gujarat,None
37,General(EWS),71369,False,Telangana,Ayushman Bharat;PMAY Housing
78,ST,10524,True,Odisha,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
28,General(EWS),33115,False,Gujarat,Ayushman Bharat;PMAY Housing
48,SC,39829,False,Odisha,Ayushman Bharat;PMAY Housing
58,General,28835,False,Maharashtra,Ayushman Bharat;PMAY Housing
47,ST,307489,False,Odisha,None
75,ST,245556,False,Karnataka,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
45,SC,13106,True,Tamil Nadu,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
77,OBC,57005,False,Andhra Pradesh,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
49,OBC,385958,False,Tamil Nadu,None
53,General(EWS),143727,False,Karnataka,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
60,ST,69876,False,Haryana,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
26,SC,70119,False,Madhya Pradesh,Ayushman Bharat;PMAY Housing;SC Scholarship
30,General,36161,False,Rajasthan,Ayushman Bharat;PMAY Housing
23,SC,14849,True,Tamil Nadu,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;SC Scholarship
79,SC,30075,False,Karnataka,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
45,General(EWS),395901,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme
22,ST,55144,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;PMAY Housing;ST Scholarship
35,OBC,106724,False,Kerala,PMAY Housing;South India Welfare Scheme
60,OBC,69901,False,Jharkhand,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
70,ST,381698,False,Madhya Pradesh,Old Age Pension;Senior Citizen Bus Pass
79,General,21122,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
51,General(EWS),235703,False,Uttar Pradesh,Ayushman Bharat;PMAY Housing
52,General(EWS),471965,False,Gujarat,Ayushman Bharat
51,SC,170976,False,West Bengal,PMAY Housing
47,SC,297684,False,Rajasthan,PMAY Housing
79,SC,76993,False,Rajasthan,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
55,General,175480,False,Madhya Pradesh,PMAY Housing
77,General(EWS),158588,False,West Bengal,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
33,General,210044,False,Odisha,PMAY Housing
48,ST,372850,False,Rajasthan,None
35,General(EWS),420833,False,Maharashtra,Ayushman Bharat
74,General(EWS),301563,False,Odisha,Ayushman Bharat;Old Age Pension;Senior Citizen Bus Pass
65,SC,29201,False,Punjab,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
20,OBC,41278,False,Punjab,Ayushman Bharat;OBC Scholarship;PMAY Housing
22,General,18956,True,Gujarat,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
73,ST,409817,False,Karnataka,Old Age Pension;Senior Citizen Bus Pass;South India Welfare Scheme
41,ST,68588,False,Kerala,Ayushman Bharat;PMAY Housing;South India Welfare Scheme
61,OBC,405611,False,Punjab,Old Age Pension;Senior Citizen Bus Pass
26,ST,132925,False,Gujarat,PMAY Housing;ST Scholarship
79,ST,222760,False,Kerala,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
42,SC,97571,False,Gujarat,PMAY Housing
70,SC,19650,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
34,General(EWS),95061,False,Maharashtra,Ayushman Bharat;PMAY Housing
33,OBC,126442,False,Odisha,PMAY Housing
72,General(EWS),574946,False,Bihar,Ayushman Bharat;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;Senior Citizen Bus Pass
64,General,17033,True,Telangana,Ayushman Bharat;BPL Ration Card Benefits;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
39,General,44516,False,Rajasthan,Ayushman Bharat;PMAY Housing
38,SC,287147,False,Madhya Pradesh,PMAY Housing
58,General,535169,False,Andhra Pradesh,None
49,General,493307,False,Punjab,None
48,General,51336,False,Punjab,Ayushman Bharat;PMAY Housing
62,SC,258260,False,Maharashtra,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
55,General(EWS),22048,True,Madhya Pradesh,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
21,SC,24247,True,Gujarat,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;SC Scholarship
22,General(EWS),292288,False,West Bengal,Ayushman Bharat;PMAY Housing
52,General(EWS),204208,False,Haryana,Ayushman Bharat;PMAY Housing
57,General,20684,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing
18,OBC,296037,False,Odisha,OBC Scholarship;PMAY Housing
20,SC,22109,True,Punjab,Ayushman Bharat;BPL Ration Card Benefits;PMAY Housing;SC Scholarship
62,SC,112718,False,Karnataka,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass;South India Welfare Scheme
43,ST,66501,False,Odisha,Ayushman Bharat;PMAY Housing
74,SC,99909,False,Tamil Nadu,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
41,OBC,213046,False,Haryana,PMAY Housing
44,OBC,341781,False,Rajasthan,None
25,OBC,161303,False,Andhra Pradesh,OBC Scholarship;PMAY Housing
63,OBC,94426,False,Rajasthan,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
28,SC,216865,False,Odisha,PMAY Housing;SC Scholarship
21,General,317572,False,Telangana,None
50,General,41559,False,West Bengal,Ayushman Bharat;PMAY Housing
36,General,38354,False,Telangana,Ayushman Bharat;PMAY Housing
76,SC,63088,False,Odisha,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
24,ST,88092,False,Karnataka,PMAY Housing;ST Scholarship;South India Welfare Scheme
45,SC,394730,False,Kerala,South India Welfare Scheme
32,General(EWS),184281,False,Punjab,Ayushman Bharat;PMAY Housing
69,OBC,20260,True,Bihar,Ayushman Bharat;BPL Ration Card Benefits;Bihar/Jharkhand Rural Support Scheme;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
77,General,67706,False,Maharashtra,Ayushman Bharat;Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
56,ST,164186,False,Jharkhand,Bihar/Jharkhand Rural Support Scheme;PMAY Housing
77,ST,487744,False,Uttar Pradesh,Old Age Pension;Senior Citizen Bus Pass
67,ST,282902,False,Telangana,Old Age Pension;PMAY Housing;Senior Citizen Bus Pass
